,pharma_cid,total,attended,lost
2702,company5d1ab187-9f99-11ec-a750-793cafbd4069,0,0,0
2703,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
2704,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
2705,companyd09456e9-b598-11ec-a7f0-8b8d8158dce0,0,0,0
2706,company9481c7da-9f9f-11ec-836a-e70aa5ed2df7,1,0,500
2707,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
2708,company420fc4f0-9ac5-11ec-a43f-099f0c070c5a,0,0,0
2709,companyd171f8c3-c1ff-11ec-8f73-67c46c9ee9a8,1,0,500
2710,companya8c2848c-b659-11ec-b603-adea8991e9b1,0,0,0
2711,company3dd54b44-ae99-11ec-a2a1-eb3075c53103,0,0,0
2712,company649bb90c-362f-11ec-8af8-396cd2172a89,0,0,0
2713,company6b45d3a1-9893-11ec-85b0-6df4fdf73ec2,0,0,0
2714,company7f9e25be-9571-11ec-a84b-31ef59e49ac0,0,0,0
2715,company642bb916-6e24-11ec-81b7-6927e9fffb90,0,0,0
2716,companydb3c741a-6d45-11ec-8782-0f71df314f77,0,0,0
2717,company5b1935fb-51e6-11ec-8543-29da28e59093,0,0,0
2718,company0b6b3123-c203-11ec-b787-67c46c9ee9a8,0,0,0
2719,company4a2660ef-c13c-11ec-abbf-d311e4f4cc23,1,0,500
2720,companyefaa4600-caf1-11ec-aaaf-73863193231c,0,0,0
2721,company3addae01-908e-11ec-8bb2-e92d0fceb914,0,0,0
2722,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
2723,companyb2abb974-6326-11ec-8803-af7ad8662aa7,0,0,0
2724,companyfbe50ff1-b0b3-11ec-b95f-0d5e96d10db0,0,0,0
2725,company43e18a20-8285-11ec-aa3c-a99c148558ae,0,0,0
2726,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
2727,company5b93c5e1-c21f-11ec-b105-db9af374dff4,0,0,0
2728,company9481c7da-9f9f-11ec-836a-e70aa5ed2df7,1,0,500
2729,company18cafd33-9abd-11ec-8d6d-499ea948adbc,0,0,0
2730,company887b4f0e-79fe-11ec-9331-fd8ee810f968,1,0,500
2731,companyed2f2a87-a2c2-11ec-b91d-b9e7f0f90397,0,0,0
2732,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
2733,company611e7831-9963-11ec-bdcf-cd27c25020dc,0,0,0
2734,companyd3f1859a-cf55-11ec-b751-7102a2301add,0,0,0
2735,companydda94837-c07d-11ec-9d2c-970711b8a9a5,0,0,0
2736,company24084444-92f0-11ec-90a7-4bb3abfbe864,0,0,0
2737,company6e12398d-c213-11ec-82cc-abb9e445e706,0,0,0
2738,companyfcf7cd7f-c2f1-11ec-a61c-393febc49034,0,0,0
2739,company683cffea-c2f6-11ec-9ce5-ef46bbaab536,0,0,0
2740,company570857ca-c2f1-11ec-b7ae-393febc49034,0,0,0
2741,company1ea49953-b99e-11ec-b6bf-bf26853376dd,0,0,0
2742,company649bb90c-362f-11ec-8af8-396cd2172a89,0,0,0
2743,company86c3da0a-b022-11ec-844b-69ba0ec434a0,1,0,500
2744,company9463c40d-b978-11ec-a8b3-c107f49250d8,0,0,0
2745,company2b7ce45d-bf26-11ec-8010-271af665f6d6,0,0,0
2746,companyea22f957-c2ea-11ec-850a-cf867ba9f5d7,0,0,0
2747,company08c537b2-b0b1-11ec-936d-531f198e7624,0,0,0
2748,company07a61cb8-bfb4-11ec-b9de-c5a2a40705b9,0,0,0
2749,companyda43210c-6300-11ec-b347-a3c1ca574d0c,0,0,0
2750,company7bc2d334-abfc-11ec-8ac7-f9d050e6c89b,0,0,0
2751,company79202be1-af44-11ec-9bde-2715f5ee0731,0,0,0
2752,companyefcbe311-b7f9-11ec-9e6f-254550ef2d5a,0,0,0
2753,companycb385ae6-784e-11ec-9165-c78b1d4e29bf,0,0,0
2754,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
2755,company229c0d3a-8bc0-11ec-babc-5304856b4d6e,0,0,0
2756,companya83bccad-9ae0-11ec-888d-6fd1085e843d,0,0,0
2757,company31bb0f07-bc92-11ec-a5fd-abbac4e25242,0,0,0
2758,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
2759,company96e54646-9f84-11ec-815d-9dfb3db9c449,0,0,0
2760,company2062350c-7912-11ec-844d-73c8cf38c52d,0,0,0
2761,company24084444-92f0-11ec-90a7-4bb3abfbe864,0,0,0
2762,company043517f2-6c89-11ec-bb09-27a3c314e032,0,0,0
2763,company0bfb28fe-64ca-11ec-8378-67c466d4aed1,1,0,500
2764,companybeb74ba6-9532-11ec-8e7a-331161eb02d6,0,0,0
2765,companyf48ce724-af36-11ec-bee8-27c7a878a530,0,0,0
2766,companycd76e8a1-c15f-11ec-af54-5bc62e54f36c,0,0,0
2767,companya5c1f82f-7aac-11ec-ab32-e1b1bbaca2d7,0,0,0
2768,company68473f0b-a2ab-11ec-8267-25235a91d880,0,0,0
2769,company2b22e1db-7780-11ec-95b2-2124f783647f,0,0,0
2770,company5398d971-ac42-11ec-a3fb-f58ec40ea3a0,0,0,0
2771,companyf093cf85-9ad3-11ec-a0a7-8750940397b0,0,0,0
2772,company3a3beb22-93bf-11ec-910e-2b75064c7bfe,0,0,0
2773,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
2774,company0c548efe-6fb4-11ec-9dee-d7e552d154bd,0,0,0
2775,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
2776,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
2777,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
2778,company69adc70b-c61a-11ec-814d-e74aaeca740c,0,0,0
2779,company6e5b9947-ab53-11ec-92dd-d71d94f97e8f,0,0,0
2780,companycc23e864-ac4a-11ec-a768-3d067cf9bea5,0,0,0
2781,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
2782,companyeac1caab-b661-11ec-93ff-ada84a24b2f8,0,0,0
2783,company86c3da0a-b022-11ec-844b-69ba0ec434a0,1,0,500
2784,company123d9b8c-ae5c-11ec-91c4-c7a5b5b8b3fc,0,0,0
2785,companyfba0b67f-3248-11ec-8572-b7c921f4890c,0,0,0
2786,companyf59e2bfd-acfc-11ec-a8f1-f36a59b44408,0,0,0
2787,company56ac1afe-35af-11ec-834a-d3357519ebee,0,0,0
2788,companyd9b72f3e-930d-11ec-aa4c-f3f0fb21dda8,0,0,0
2789,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
2790,companyfbe42b8b-84ba-11ec-b7d1-fb5ef0db16fb,0,0,0
2791,company1481e8d4-9fa7-11ec-8bb5-ab1691b3b459,0,0,0
2792,companyf0d33781-ac16-11ec-9871-819a8c4fe8d6,0,0,0
2793,companyd24cddc6-4b6c-11ec-bdd9-fb29297ff7d6,0,0,0
2794,company6031fe25-7907-11ec-99a7-ff4c643fb5a3,0,0,0
2795,company42ac2402-9876-11ec-9768-abe7943897db,0,0,0
2796,company4db2c8e9-b599-11ec-abf1-f7781fffda17,0,0,0
2797,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
2798,company6d39b061-b0de-11ec-8247-e36635d8961d,0,0,0
2799,company2876181a-7912-11ec-bc3e-73c8cf38c52d,0,0,0
2800,company029aa03a-9c75-11ec-bfd6-f524748d51d8,0,0,0
2801,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
2802,companydbbecf0c-c539-11ec-bb7d-c7501020ba43,0,0,0
2803,company2318e505-ac01-11ec-aad8-81dae5885d08,0,0,0
2804,company6ae70d30-b73b-11ec-a365-3314972f69e8,0,0,0
2805,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
2806,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
2807,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
2808,companyacc207e2-8980-11ec-b2b5-69fb15dba738,0,0,0
2809,company1ca1823a-c13d-11ec-86eb-556e876464c1,0,0,0
2810,companyffab5f6a-b030-11ec-961e-5b3bbff6bcbc,0,0,0
2811,companydb39cbdb-befd-11ec-a334-e13b50e5aba2,0,0,0
2812,company649bb90c-362f-11ec-8af8-396cd2172a89,0,0,0
2813,companyf42db37e-bb00-11ec-a2be-ef7af8a4761d,0,0,0
2814,companyf585a7e1-b198-11ec-ad0c-85b4d623b70a,0,0,0
2815,company40758b2e-b4b6-11ec-938c-499ed116910f,0,0,0
2816,companyb63591fd-96ee-11ec-ae00-05fc836b4b91,0,0,0
2817,company59b0b18a-c86a-11ec-a486-a1571b7260f1,1,0,500
2818,companye3b14c8b-bb2c-11ec-9faf-f56f33910dd1,0,0,0
2819,company382d6d44-9c55-11ec-a94f-73c113dcc5e1,0,0,0
2820,companydde649d6-9ba1-11ec-88e3-09ed7657be5e,0,0,0
2821,company5b1bf78a-c62b-11ec-b245-79bdc4785bc7,0,0,0
2822,company20b1a310-b646-11ec-a46a-21f925e1dd9f,1,0,500
2823,company658340b6-a071-11ec-8e5e-5148a913796d,0,0,0
2824,company8abed47b-b267-11ec-8a75-4fba48dd0e7a,0,0,0
2825,companyea96cfa3-c158-11ec-8774-fdce38b1f6a2,0,0,0
2826,company1481e8d4-9fa7-11ec-8bb5-ab1691b3b459,0,0,0
2827,companycdc7ac43-7dbf-11ec-834d-b5c0cbb2df9d,0,0,0
2828,companydbf82823-ab42-11ec-875e-a116f6ff60c7,0,0,0
2829,companyab67766b-cac4-11ec-8661-b52dc9710a97,0,0,0
2830,company35c02b0a-b0cd-11ec-9064-cbcd5e525683,0,0,0
2831,companyfdf0d88a-28e2-11ec-8f4c-39353e838fab,0,0,0
2832,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
2833,companybeb160aa-c6e7-11ec-9985-ad11dff9a5e9,0,0,0
2834,company515eb73a-b256-11ec-bf78-194a1a92439a,1,0,500
2835,company69282d85-af23-11ec-988b-d12d744e8410,0,0,0
2836,company79202be1-af44-11ec-9bde-2715f5ee0731,0,0,0
2837,companyf2b2f07e-9df0-11ec-9e39-ff4db0f32949,0,0,0
2838,company2fa55cff-7791-11ec-81a9-1b5eebb8990b,0,0,0
2839,company5291dfa5-a5ed-11ec-8163-4f16d4d7d0ed,0,0,0
2840,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
2841,companya12a73c4-b729-11ec-b521-eb61562f5e24,0,0,0
2842,company87facc84-bfc2-11ec-a92c-fd3996a8602e,0,0,0
2843,company08920958-a6ac-11ec-8cd5-df81ba42fcb6,0,0,0
2844,companycd589787-a9aa-11ec-9994-7144e220f033,0,0,0
2845,companyda18ddda-9fa4-11ec-ab0e-77535546f181,0,0,0
2846,companyb2abb974-6326-11ec-8803-af7ad8662aa7,0,0,0
2847,company1c253dbd-cf5a-11ec-bfdc-a72adf165a86,0,0,0
2848,companyc53b8c5c-9ed9-11ec-988a-5bc169fb5759,0,0,0
2849,company887b4f0e-79fe-11ec-9331-fd8ee810f968,1,0,500
2850,company31884ade-a2a9-11ec-8d44-c16dc477d49f,0,0,0
2851,company33705441-ca14-11ec-8600-b34efc24cf9a,0,0,0
2852,company1dfa4a99-2a62-11ec-9523-0ba3db41385c,0,0,0
2853,companya4dc69ab-c6db-11ec-846a-197c02c4f303,0,0,0
2854,companyfb2071a6-5e33-11ec-9ab6-0539bab4e410,0,0,0
2855,company6375fdec-9acf-11ec-b132-d98c356bf3e5,0,0,0
2856,company6c29dc35-8102-11ec-b54b-118d29700e90,1,0,500
2857,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
2858,company916e3177-a5e1-11ec-9234-8952bbc06220,0,0,0
2859,company179aae57-9dea-11ec-8cb1-a5d5547c0703,0,0,0
2860,company8c2441e0-6302-11ec-9965-a3c1ca574d0c,0,0,0
2861,companyd869acd7-a0f8-11ec-b336-25e9b3141bba,0,0,0
2862,companya1df4451-6181-11ec-bdfa-9185086d64ab,0,0,0
2863,company33b00da4-a10e-11ec-be76-2fd311f12e9d,0,0,0
2864,company24796da4-705d-11ec-9622-9ba56b9f0425,0,0,0
2865,company151ae501-9bb6-11ec-b817-abd1a726a600,0,0,0
2866,companyb848f76d-c85b-11ec-b9c7-85593f91b846,1,0,500
2867,company8b9e27d0-b1a7-11ec-ae27-b747bfcd3b2f,0,0,0
2868,companyd9e019bd-9174-11ec-ab6d-dd44b04a1dc6,0,0,0
2869,company167ecb44-ac45-11ec-947e-03c1963a1c1f,0,0,0
2870,companya7344ab7-b64a-11ec-8373-21f925e1dd9f,1,0,500
2871,company960866c2-b0c7-11ec-9144-f704459a3c89,0,0,0
2872,company916e3177-a5e1-11ec-9234-8952bbc06220,0,0,0
2873,company35f794f2-686b-11ec-adcc-cb4398d1f1f4,0,0,0
2874,companyaca57db1-c53e-11ec-8696-c7501020ba43,0,0,0
2875,companyafe2f1e3-a37f-11ec-886b-ab7be0ff1d4f,0,0,0
2876,company0b2cc787-9166-11ec-913c-a7645639d223,0,0,0
2877,companyac4e54b1-ba49-11ec-aa3a-5f0ff892e6c1,0,0,0
2878,company75b1fc73-8a3c-11ec-867f-19f60038abaa,1,0,500
2879,companydc95c2de-8e2c-11ec-b55a-adce0804b7bf,0,0,0
2880,company420fc4f0-9ac5-11ec-a43f-099f0c070c5a,0,0,0
2881,companyb2abb974-6326-11ec-8803-af7ad8662aa7,0,0,0
2882,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
2883,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
2884,company55b4f692-88a7-11ec-b8b1-1b778167c374,0,0,0
2885,companyce88be73-9f8c-11ec-9822-3f63afd2bf42,0,0,0
2886,companye48a97e8-ab66-11ec-b180-353c78c309af,0,0,0
2887,company32f633ae-bf1d-11ec-9a12-7df1af6fb041,0,0,0
2888,company525fe1a4-7387-11ec-946c-4b3411b5c265,0,0,0
2889,company40bb03df-c2df-11ec-bfe4-958248ffc7db,1,0,500
2890,company92dcaf6d-a06e-11ec-8d73-5148a913796d,0,0,0
2891,companyf59e2bfd-acfc-11ec-a8f1-f36a59b44408,0,0,0
2892,company4345d850-744d-11ec-8553-49ba5cfc5036,0,0,0
2893,companye52004a7-a4f4-11ec-b5a9-6580e4aead30,0,0,0
2894,company649bb90c-362f-11ec-8af8-396cd2172a89,0,0,0
2895,companyaca57db1-c53e-11ec-8696-c7501020ba43,0,0,0
2896,company935ccf60-cac2-11ec-8515-b9c631b967c7,0,0,0
2897,company7f9e25be-9571-11ec-a84b-31ef59e49ac0,0,0,0
2898,companye8e07a6a-a2b8-11ec-94c1-d5ceddb43a0f,0,0,0
2899,companye8e07a6a-a2b8-11ec-94c1-d5ceddb43a0f,0,0,0
2900,company2bb76c37-af2b-11ec-b786-d9f3b9cac8ef,0,0,0
2901,company6a39dd57-9a38-11ec-af4f-87b0b5258775,0,0,0
2902,company817c8b65-6e08-11ec-af69-f1a7d8b1a307,0,0,0
2903,companydf7f7770-aa91-11ec-bba7-5d735e4a2770,0,0,0
2904,company36627bfe-4b6d-11ec-84df-fb29297ff7d6,0,0,0
2905,company120c321a-93c6-11ec-9c00-973e58c7cf06,0,0,0
2906,company847f8a53-a42f-11ec-b998-452ead65d0f8,0,0,0
2907,company0416f615-4924-11ec-889e-0128ea28ebda,0,0,0
2908,company16f9e41c-9ade-11ec-9f29-d58cc72a8b33,0,0,0
2909,company35e1c1d9-bf05-11ec-95d9-3fc305f80e4f,0,0,0
2910,company9481c7da-9f9f-11ec-836a-e70aa5ed2df7,1,0,500
2911,company0228b794-c54d-11ec-93ad-1384a26653d8,1,0,500
2912,companyd5b98f0d-4853-11ec-b3f8-09b5c26b2d76,0,0,0
2913,company4514e768-c901-11ec-9097-618d81fc795a,0,0,0
2914,companyd727b196-9aba-11ec-99ea-91a3794e9168,0,0,0
2915,company00fddfba-a1d9-11ec-955a-81557019c291,0,0,0
2916,company3353e249-a44d-11ec-88ef-2949b94a5ff3,0,0,0
2917,company903fe26a-4dc5-11ec-a449-d525eb78600c,0,0,0
2918,companyd9b72f3e-930d-11ec-aa4c-f3f0fb21dda8,0,0,0
2919,company33f5a369-b594-11ec-b350-8b8d8158dce0,0,0,0
2920,company4a0a6dc4-b0c5-11ec-9517-a56072382cab,0,0,0
2921,companyecdf7468-8741-11ec-83fb-6977b9a4b40b,0,0,0
2922,companyf585a7e1-b198-11ec-ad0c-85b4d623b70a,0,0,0
2923,company370f4142-bc92-11ec-9edd-6dc3d5094f7b,0,0,0
2924,companya69b47ff-a079-11ec-b20e-797a5659175c,1,0,500
2925,company515eb73a-b256-11ec-bf78-194a1a92439a,1,0,500
2926,company7e7e99a2-b97c-11ec-947e-3d54ee9bfd44,0,0,0
2927,company9cef820e-9c42-11ec-ba85-bb8dadea74b0,0,0,0
2928,company5574304d-7907-11ec-95f2-ff4c643fb5a3,0,0,0
2929,company2f4b62b3-b97e-11ec-a2ff-3d54ee9bfd44,0,0,0
2930,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
2931,companyaab82fc8-5ccf-11ec-9b27-993ed30b7fe4,0,0,0
2932,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
2933,companyc80941bf-b58d-11ec-941e-ab3cb3ba73a9,0,0,0
2934,companyc683c1a9-b710-11ec-b463-6d2b7aecd9a3,0,0,0
2935,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
2936,company28639ea2-b1b5-11ec-9289-d5f7b4c08410,0,0,0
2937,companya3bdebc5-9c3e-11ec-a91c-dd771c14ed6f,1,0,500
2938,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
2939,companyf2e71854-7514-11ec-8622-e392a4e05457,0,0,0
2940,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
2941,company151c9bbc-c55b-11ec-9d1c-575e8246e212,0,0,0
2942,companyd09456e9-b598-11ec-a7f0-8b8d8158dce0,0,0,0
2943,companybb644d22-c2e1-11ec-af40-958248ffc7db,0,0,0
2944,company24773076-da73-11ec-8442-95311ee903e2,0,0,0
2945,companydbf82823-ab42-11ec-875e-a116f6ff60c7,0,0,0
2946,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
2947,company7e7e99a2-b97c-11ec-947e-3d54ee9bfd44,0,0,0
2948,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
2949,companyb07f34da-ae8f-11ec-a281-1be823d0c7cf,0,0,0
2950,company625b4383-9f7f-11ec-a1f3-1fe7c78d51f2,0,0,0
2951,company974cacb7-c54d-11ec-b701-1384a26653d8,0,0,0
2952,company376bc113-8500-11ec-9b9a-97d196d57e46,0,0,0
2953,company5302f395-962e-11ec-b514-7504cd27d963,0,0,0
2954,company496cd0e7-c4b1-11ec-89e4-0b1e2f8db02f,0,0,0
2955,company43afe484-67b1-11ec-a3e6-bde69f6d5235,0,0,0
2956,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
2957,company167ecb44-ac45-11ec-947e-03c1963a1c1f,0,0,0
2958,company74c00d6f-b01d-11ec-906b-e75a98594c80,0,0,0
2959,companya69b47ff-a079-11ec-b20e-797a5659175c,1,0,500
2960,company5acbfb75-9ddd-11ec-9c89-23cadb35fead,0,0,0
2961,company5dfb792c-954c-11ec-aca2-4f6e68f8c0e9,0,0,0
2962,company3c5b1fe3-b01a-11ec-807b-2f760e96efb2,0,0,0
2963,company1fdf3ab3-bee8-11ec-844e-6594bf23eb61,0,0,0
2964,company4ddce17b-c214-11ec-a866-df51e24a413b,0,0,0
2965,company8c6a9cb7-946c-11ec-96c9-9b9c1d19f367,0,0,0
2966,company0f3c9b4b-a369-11ec-ad92-61c1019a53ff,0,0,0
2967,company7c807dbc-c208-11ec-ad88-4dea8479358d,0,0,0
2968,companyb7b62f37-9b95-11ec-bf77-15e4fbc4a956,0,0,0
2969,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
2970,company587ff414-b651-11ec-9344-895a76899af1,0,0,0
2971,companydc95c2de-8e2c-11ec-b55a-adce0804b7bf,0,0,0
2972,company77a29cf7-b0ec-11ec-81fa-e18107513a76,0,0,0
2973,company4e4e50cf-c53d-11ec-806e-c7501020ba43,0,0,0
2974,companybf10d366-a5de-11ec-9734-cf33b6c10540,0,0,0
2975,companye3b14c8b-bb2c-11ec-9faf-f56f33910dd1,0,0,0
2976,company19229f07-9c4d-11ec-8301-bdf05f1149f3,0,0,0
2977,companycac40c68-92e6-11ec-95d4-253ec290963e,0,0,0
2978,companye16c0356-9f6a-11ec-b0d2-6fac07964b16,0,0,0
2979,companyc381b3e4-9df7-11ec-bdfe-6de395e5d6a8,0,0,0
2980,company151c9bbc-c55b-11ec-9d1c-575e8246e212,0,0,0
2981,company0e4f30e0-a9bd-11ec-b02e-6725b1355557,0,0,0
2982,company5302f395-962e-11ec-b514-7504cd27d963,0,0,0
2983,company3a2f8ac8-b590-11ec-880c-57fbe8bac24e,0,0,0
2984,companyc80941bf-b58d-11ec-941e-ab3cb3ba73a9,0,0,0
2985,companyacb9132e-986c-11ec-89d0-f3b7d28d9e2e,0,0,0
2986,companya3bdebc5-9c3e-11ec-a91c-dd771c14ed6f,1,0,500
2987,companya5956ea4-bfb0-11ec-97a1-f5a0569f2976,0,0,0
2988,company1421089c-4f94-11ec-93c1-75e8ccc1806c,0,0,0
2989,companybfdf9fdf-9c7b-11ec-89b5-df11a35f2ee7,0,0,0
2990,company2876181a-7912-11ec-bc3e-73c8cf38c52d,0,0,0
2991,company35c02b0a-b0cd-11ec-9064-cbcd5e525683,0,0,0
2992,company35f794f2-686b-11ec-adcc-cb4398d1f1f4,0,0,0
2993,companyac4e54b1-ba49-11ec-aa3a-5f0ff892e6c1,0,0,0
2994,company588c5f2a-cc91-11ec-ad09-a573289256bd,0,0,0
2995,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
2996,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
2997,company69f3e7df-7762-11ec-ab16-5b61ab2ab082,0,0,0
2998,companyc1374fe2-b016-11ec-87ce-1b2d46472b7e,0,0,0
2999,company74c00d6f-b01d-11ec-906b-e75a98594c80,0,0,0
3000,company4c87b93c-6178-11ec-8d29-0597c187c726,0,0,0
3001,company55b4f692-88a7-11ec-b8b1-1b778167c374,0,0,0
3002,company44eb93b1-43b5-11ec-9150-4f2e1996897a,0,0,0
3003,company6a5ae8ba-790c-11ec-9ede-15a17b155fce,0,0,0
3004,companye4d4ca64-836d-11ec-adcc-ab8334fcddb1,0,0,0
3005,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
3006,company723eeb5d-4064-11ec-ab38-1ba00a9b21a9,1,1,0
3007,company9c3da2bd-b038-11ec-b085-557ef01aec15,0,0,0
3008,company120c321a-93c6-11ec-9c00-973e58c7cf06,0,0,0
3009,company571a8ed5-c5f1-11ec-a2e6-238f2def63b2,0,0,0
3010,companyccb5d19e-c557-11ec-8bf2-ef4444fd2799,0,0,0
3011,companyefaa4600-caf1-11ec-aaaf-73863193231c,0,0,0
3012,companyd5dc13dc-cac6-11ec-8648-b52dc9710a97,0,0,0
3013,company0c5b99e1-b3fa-11ec-9a15-3ba0213ad9df,0,0,0
3014,company14c22120-73a6-11ec-8a72-6d10e29525b8,0,0,0
3015,company20b1a310-b646-11ec-a46a-21f925e1dd9f,1,0,500
3016,company06772959-7f6c-11ec-92b5-1133d03d58d5,1,0,500
3017,company0c548efe-6fb4-11ec-9dee-d7e552d154bd,0,0,0
3018,companyed66cf43-affb-11ec-9cbf-0b05ee2ddd91,0,0,0
3019,companyafbf803b-ae61-11ec-a9c1-838323cfcacf,0,0,0
3020,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
3021,companyc0116b8a-2c08-11ec-992d-c33cab73b63c,0,0,0
3022,company75c12b6b-b18c-11ec-8f7f-83dd033152e4,0,0,0
3023,company997ed719-bafc-11ec-8c09-97a2b567ca18,0,0,0
3024,company46c0b569-43b5-11ec-aa7a-4f2e1996897a,0,0,0
3025,companyfbe50ff1-b0b3-11ec-b95f-0d5e96d10db0,0,0,0
3026,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
3027,company4514e768-c901-11ec-9097-618d81fc795a,0,0,0
3028,company6bbedccf-956e-11ec-93e8-b755a86e9e27,0,0,0
3029,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
3030,company7a87abd6-661d-11ec-9912-e5e5202974e0,1,0,500
3031,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
3032,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
3033,companyfba0b67f-3248-11ec-8572-b7c921f4890c,0,0,0
3034,companyca4f7498-ae56-11ec-a45d-733b96f2e468,0,0,0
3035,company83282d87-b97d-11ec-be1c-3d54ee9bfd44,0,0,0
3036,company2d44a791-6a28-11ec-9256-a9b1b2821f36,0,0,0
3037,company15d16ba2-b668-11ec-96a9-bf6ff7673765,0,0,0
3038,companya5956ea4-bfb0-11ec-97a1-f5a0569f2976,0,0,0
3039,companye3538f2c-ae61-11ec-9eb9-838323cfcacf,0,0,0
3040,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
3041,company887b4f0e-79fe-11ec-9331-fd8ee810f968,1,0,500
3042,companye8d84e81-8d8b-11ec-893f-e1a70f2e889a,0,0,0
3043,company3e817e2d-b265-11ec-b43e-4fba48dd0e7a,0,0,0
3044,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
3045,companyab0fda56-bb09-11ec-b94d-9b2e3ff21194,0,0,0
3046,company57905684-6d81-11ec-8eca-d5bf2f5c65f8,0,0,0
3047,company48aad93d-ae63-11ec-a095-abfb945cb0cd,0,0,0
3048,companye12f2431-93be-11ec-adb5-2b75064c7bfe,0,0,0
3049,company370f4142-bc92-11ec-9edd-6dc3d5094f7b,0,0,0
3050,company824d750c-963e-11ec-92d1-6d943b393217,0,0,0
3051,companye4d4ca64-836d-11ec-adcc-ab8334fcddb1,0,0,0
3052,companycae7f721-a105-11ec-8fae-c96ba9d62537,0,0,0
3053,company479e093d-8969-11ec-8ad3-138f9cb7c576,0,0,0
3054,companyb3bcb664-a38f-11ec-b0aa-d3ca1eaed4d6,0,0,0
3055,companye4d425da-bca1-11ec-be16-556ed0acb4a2,0,0,0
3056,company40bb03df-c2df-11ec-bfe4-958248ffc7db,1,0,500
3057,company86c3da0a-b022-11ec-844b-69ba0ec434a0,1,0,500
3058,company7a87abd6-661d-11ec-9912-e5e5202974e0,1,0,500
3059,company11ce10d2-acda-11ec-9f2b-7b2c52cf79b2,0,0,0
3060,companyfcf7cd7f-c2f1-11ec-a61c-393febc49034,0,0,0
3061,companya8b54297-c2ec-11ec-aded-cf867ba9f5d7,0,0,0
3062,company75872fbb-c52b-11ec-8a7c-67966aed31f0,0,0,0
3063,company1ca1823a-c13d-11ec-86eb-556e876464c1,0,0,0
3064,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
3065,companyc07ce655-6a1a-11ec-b5d7-55c575f451f3,0,0,0
3066,company56ac1afe-35af-11ec-834a-d3357519ebee,0,0,0
3067,company332d35e7-c6d9-11ec-aebd-5766eda159a0,0,0,0
3068,company7ee994df-663c-11ec-878a-77fa8a02b2ce,0,0,0
3069,companyd79e83f1-93dd-11ec-8f7b-8397bc6e539c,0,0,0
3070,companydde0e474-b733-11ec-990e-c1ecdf275869,0,0,0
3071,companycb373ebc-85c9-11ec-8f44-a920144ac36d,0,0,0
3072,company6c7cc048-a51c-11ec-9943-dfd85454f924,0,0,0
3073,company9481c7da-9f9f-11ec-836a-e70aa5ed2df7,1,0,500
